provider_id,fraud_risk_score,risk_band
2601GP,0.14724743007368093,LOW
2601HQ,0.015775910035833788,LOW
2601JK,0.10744480568041799,LOW
2601JS,0.1738420851998075,LOW
2601KM,0.23856752449281304,LOW
2601KT,0.2299698269160589,LOW
2601MN,0.21125462234640102,LOW
2601MU,0.5367998510274073,LOW
2601NP,0.023468098203670896,LOW
2601NV,0.07441468363893047,LOW
2601PA,0.03434764365326302,LOW
2601PQ,0.02128998246056218,LOW
2601QB,0.367952276803599,LOW
2601QR,0.12473447062977869,LOW
2601RS,0.03969395573596436,LOW
2601ST,0.37797382248389977,LOW
2601TU,0.35244944672967976,LOW
2601UV,0.029339258486399084,LOW
2601VA,0.07783648598987064,LOW
2601WB,0.13516346909184357,LOW
2601XC,0.15803187316673098,LOW
2601YD,0.027794406383413395,LOW
2601ZG,0.16516540140476912,LOW
26026J,0.11069058582450332,LOW
2602CN,0.33862882474141365,LOW
2602DP,0.1208105917444995,LOW
2602GQ,0.02226242573191682,LOW
2602HR,0.060228834159939626,LOW
2602WC,0.0161094508454751,LOW
2602XD,0.270598954112352,LOW
2602YG,0.13689972830199768,LOW
26136M,0.01527748430433123,LOW
26138N,0.007230314740178735,LOW
26138U,0.07423270895920968,LOW
2613AN,0.11186688817845827,LOW
2613BG,0.015990465224777043,LOW
2613BP,0.0035097075711321233,LOW
2613CH,0.04714409697381296,LOW
2613CQ,0.014804042979064656,LOW
2613DJ,0.045548567223083064,LOW
2613DR,0.015243638546571016,LOW
2613GK,0.0032122491506563562,LOW
2613GS,0.01646356590973355,LOW
2613HM,0.028821757385283482,LOW
2613HT,0.005003059900059765,LOW
2613JP,0.08522271941063575,LOW
2613JV,0.03366565381865574,LOW
2613KA,0.007177168573920652,LOW
2613KQ,0.06342955874612062,LOW
2613MB,0.032393966092629886,LOW
2613MR,0.1812944260780363,LOW
2613NS,0.1356470236640473,LOW
2613PD,0.0458152359952301,LOW
2613PT,0.023730596153283393,LOW
2613QG,0.059846992821698024,LOW
2613QU,0.052122201656305,LOW
2613RV,0.013349956997720893,LOW
2613SA,0.016518273831090554,LOW
2613TB,0.01657783484600806,LOW
2613UC,0.07931723025376501,LOW
2613WG,0.006138518268961124,LOW
2613XH,0.021378056613892703,LOW
2613YJ,0.04624118025142392,LOW
2613ZK,0.005517821594338109,LOW
2618GJ,0.1761570688005973,LOW
26238H,0.036032489714387037,LOW
2623NN,0.014019827955693058,LOW
26256M,0.021103108684951966,LOW
26258G,0.038594043695981524,LOW
26258N,0.05097366588393359,LOW
2625CA,0.012012194308054173,LOW
2625CQ,0.03281366824183148,LOW
2625HD,0.00824369941892284,LOW
2625JG,0.004536049961871087,LOW
2625JH,0.0075985458300676465,LOW
2625PM,0.021896380950477776,LOW
2625QG,0.009476169693477218,LOW
2625QP,0.014496146619330732,LOW
2625TB,0.010989008095711137,LOW
2625WU,0.10929435180420621,LOW
2625YR,0.17893238913287418,LOW
2625ZK,0.01813015264850129,LOW
26268V,0.024686748609613715,LOW
2626JA,0.021423846120276847,LOW
2626ND,0.01430881439388713,LOW
2626QV,0.03780425651387353,LOW
2626TC,0.013208622167464212,LOW
2626UD,0.0032250825733525614,LOW
2630RB,0.21216913819355135,LOW
2630SC,0.32463904455238196,LOW
2630UG,0.08874274352674485,LOW
2633GD,0.05246265605536927,LOW
26348D,0.03589015587008702,LOW
2634DA,0.044348168495157575,LOW
2634DJ,0.010456919467339013,LOW
2634GK,0.014869411902720236,LOW
2634MJ,0.008475017420661616,LOW
2634MR,0.010770799382392716,LOW
2634TB,0.015444757724234315,LOW
2638NA,0.037247820329822615,LOW
2638PR,0.032843087674223025,LOW
2638WS,0.007517139127986858,LOW
2639AJ,0.0434482889790521,LOW
2639HJ,0.13969637732833168,LOW
2639NV,0.018243393677538418,LOW
2639PA,0.06392239611109748,LOW
2639TG,0.03668565486376036,LOW
2639UA,0.016334721684367812,LOW
26406Q,0.15614733819070778,LOW
2640CT,0.02474770330412165,LOW
2685JJ,0.03139666333612166,LOW
2685NM,0.02916109546481543,LOW
2685TC,0.004654360204459627,LOW
2685VG,0.007806313027878093,LOW
2685VP,0.009253927863357677,LOW
26896S,0.018552529851360956,LOW
2689AT,0.004406997675304172,LOW
2689DH,0.01763936784868089,LOW
2689HB,0.02077683731850342,LOW
2689QM,0.020759904410333076,LOW
2689SP,0.010707191073528664,LOW
2689UJ,0.0153897053870371,LOW
2689YV,0.06242901576098193,LOW
26RVZC,0.25045162167828083,LOW
26S0KK,0.7978542996069323,LOW
26S0RR,0.009902716524883734,LOW
26S18N,0.24313752927599375,LOW
26T0CK,0.7810744559171258,LOW
26T0QA,0.7639832423577478,LOW
26T1JV,0.7602657326890205,LOW
26T1ZK,0.2435896483483807,LOW
27006D,0.3447351070374676,LOW
27008P,0.056128305996700836,LOW
2700AG,0.09402319947609797,LOW
2700BH,0.27144186445417307,LOW
2700CJ,0.07361731317969228,LOW
2700GM,0.0280407782190847,LOW
2700HN,0.10878693167457168,LOW
2700JQ,0.005234252765324252,LOW
2700KR,0.1642982012674821,LOW
2700MS,0.01349617833641344,LOW
2700NT,0.5343612804320904,LOW
2700PU,0.06804816358506101,LOW
2700YB,0.339807077561243,LOW
27136J,0.0602370381234976,LOW
27136R,0.016762874776965985,LOW
2713AS,0.017342733286827287,LOW
2713CN,0.015398403373757492,LOW
2713CU,0.03689664812510317,LOW
2713DP,0.09547390809136883,LOW
2713DV,0.02995214291733457,LOW
2713GA,0.030324330122449727,LOW
2713GH,0.02608905118007108,LOW
2713GQ,0.02224774304775915,LOW
2713HJ,0.020512422540084733,LOW
2713HR,0.028097256038852714,LOW
2713JM,0.03811737925667317,LOW
2713JT,0.02218970204314309,LOW
2713KN,0.019371128508091924,LOW
2713KU,0.024242642268064073,LOW
2713MP,0.03720758056373363,LOW
2713MV,0.028442739491021208,LOW
2713NA,0.017995496070700445,LOW
2713PB,0.011305312329887206,LOW
2713QS,0.02480395595610957,LOW
2713SU,0.019613887887739465,LOW
2713VB,0.02235044434860346,LOW
2713VK,0.017494950133717657,LOW
2713WC,0.04059668690595388,LOW
2713XD,0.09327438801900838,LOW
2713XN,0.04310981099655466,LOW
2713YG,0.020036040356483053,LOW
2713YP,0.04906708194083746,LOW
2734NN,0.028934350190281503,LOW
2734RR,0.030697281293649785,LOW
2734TT,0.014160698170980122,LOW
2734ZD,0.021131574193189475,LOW
2739HV,0.018135525434139932,LOW
2739JB,0.02151364202755095,LOW
2739MD,0.01428804084198141,LOW
2739ZN,0.011678048306984566,LOW
2750SK,0.02732856707297356,LOW
27CTMQ,0.1608654665051297,LOW
27T0GK,0.19366072659239064,LOW
28006G,0.5415880050509589,LOW
28008Q,0.16602096470185204,LOW
2800AH,0.18238572710146658,LOW
2800BJ,0.30155323930113115,LOW
2800CK,0.31010192675429193,LOW
2800DM,0.09471391646654899,LOW
2800GN,0.25523222121836014,LOW
2800HP,0.5924912312977995,LOW
2800JR,0.30722960146284706,LOW
2800KS,0.5046851830318654,LOW
2800WA,0.1092477149229032,LOW
2800XB,0.06449094349778607,LOW
2800ZD,0.15446073877247657,LOW
28018H,0.10128902388606989,LOW
2801DC,0.19166054332539798,LOW
2801HG,0.126351398751395,LOW
2801KK,0.003810659047463608,LOW
2801MM,0.017629767493142923,LOW
2801NN,0.4794061231753579,LOW
2801PP,0.4002022508126281,LOW
2801QQ,0.4713415844215474,LOW
2801RR,0.04645242302700553,LOW
28136C,0.034885755794027175,LOW
28136M,0.01098243829981493,LOW
28136T,0.012193938512110885,LOW
28138G,0.03709668662570671,LOW
28138N,0.010660721595733598,LOW
28138U,0.006998553095148578,LOW
2813AD,0.06296617931664213,LOW
2813AN,0.016687485946604463,LOW
2813AU,0.03658240405857432,LOW
2813BG,0.03603090756268835,LOW
2813BP,0.02071183800153213,LOW
2813BV,0.03000370605394236,LOW
2813CA,0.02480061213706999,LOW
2813CH,0.023925774622579676,LOW
2813CQ,0.02127016702155442,LOW
2813DB,0.02003724791099889,LOW
2813DJ,0.04656621977473296,LOW
2813GS,0.03456481260174915,LOW
2813HD,0.010104727616884072,LOW
2813HM,0.02818702060738506,LOW
2813HT,0.02208877414693638,LOW
2813JH,0.027765977125015107,LOW
2813JP,0.027771375221074923,LOW
2813JV,0.007478319601278616,LOW
2813KA,0.014599412418228347,LOW
2813KJ,0.0236859270418206,LOW
2813MB,0.026504652501209862,LOW
2813MR,0.011480323421553909,LOW
2813NC,0.017776265411796846,LOW
2813NS,0.026233144439145414,LOW
2813PD,0.03846083779927932,LOW
2813QG,0.01806891505347238,LOW
2813QU,0.09834959741562627,LOW
2813RH,0.011976512308952464,LOW
2813RV,0.011440939939435287,LOW
2813SA,0.039845469693930824,LOW
2813SJ,0.10294191160000456,LOW
2813TB,0.29595003946329695,LOW
2813TK,0.00785235061913773,LOW
2813TR,0.0123777177760011,LOW
2813UC,0.24210463900563373,LOW
2813US,0.00920589577588334,LOW
2813VD,0.03693459367980681,LOW
2813VN,0.027511357317636466,LOW
2813VT,0.011639296277346486,LOW
2813WG,0.015926921092729127,LOW
2813WP,0.020979520971757128,LOW
2813WU,0.04970763435971452,LOW
2813XH,0.012084210140444192,LOW
2813XQ,0.11361415739593674,LOW
2813YA,0.014038234625332553,LOW
2813YR,0.025008937681376662,LOW
2813ZB,0.019664572474137023,LOW
2813ZK,0.009803760413316941,LOW
2813ZS,0.012239759744720677,LOW
2838BH,0.04247754453575125,LOW
28KDZD,0.04368727181523018,LOW
28S0WH,0.41590656099920764,LOW
28WTDZ,0.3471640721107444,LOW
28XNGX,0.3762468084500792,LOW
29006K,0.14913559614755562,LOW
29008T,0.05574532448569535,LOW
2900AM,0.05008192318211642,LOW
2900CP,0.01366613465841769,LOW
2900DQ,0.2480345966143585,LOW
2900GR,0.015183802403737132,LOW
2900HS,0.01495468171367436,LOW
2900JU,0.35996318359194035,LOW
2900NB,0.07517126365777109,LOW
2900PC,0.208143505987964,LOW
2900PS,0.7479047309392173,LOW
2900QD,0.22520064874459142,LOW
2900QT,0.013906069775522131,LOW
2900RG,0.311143900601861,LOW
2900RU,0.01042917378719113,LOW
2900SH,0.004429811311628726,LOW
2900SV,0.05252631874940524,LOW
2900TA,0.17870341876304005,LOW
2900TJ,0.21500410729714264,LOW
2900UB,0.6677425488549513,LOW
2900WD,0.019199420987135715,LOW
2900XG,0.10576380339112361,LOW
2900ZJ,0.06537970797027383,LOW
29136T,0.11858625323114946,LOW
2913BV,0.10758246396438369,LOW
2913CA,0.04977132091676629,LOW
2913DB,0.07766765529769466,LOW
2913GC,0.2573405178792184,LOW
2913UM,0.3434845780798587,LOW
2913WP,0.021767976098888295,LOW
2913YR,0.1252905304688573,LOW
2913ZS,0.03553725974388298,LOW
2920QN,0.013527024974419483,LOW
2920RP,0.18122381652506034,LOW
2920SQ,0.8068642689772535,LOW
2920US,0.3546141664367258,LOW
2930AT,0.35317969000310995,LOW
2930BU,0.4785612822699878,LOW
2939KV,0.044116184332054255,LOW
2939MA,0.021238434250735586,LOW
29T0SA,0.22766760414966997,LOW
29T0WG,0.27028404864081906,LOW
30008C,0.3702627062178898,LOW
3000AS,0.14535495867226553,LOW
3000BT,0.5753852342706395,LOW
3000CU,0.16827158342165865,LOW
3000DV,0.18400480499801172,LOW
3000GA,0.2755448587299684,LOW
3000HB,0.005293034408855821,LOW
3000KG,0.6266726372101623,LOW
3000MH,0.00868964860435559,LOW
3000NJ,0.5736030392780331,LOW
3000PK,0.15532244784545318,LOW
3000QM,0.3481046151529789,LOW
3000RN,0.05504029675101666,LOW
30138N,0.2570311214228032,LOW
3013DJ,0.04859424077448745,LOW
3013GK,0.15351526263925602,LOW
3013HM,0.1411189742811569,LOW
3013JP,0.23975977721677244,LOW
3013KQ,0.02995214291733457,LOW
3013MR,0.2730488082056178,LOW
3013NS,0.03296298064767557,LOW
3013PT,0.11084953354035537,LOW
3013QU,0.0074311338327102,LOW
3013RV,0.15635724735233497,LOW
3013SA,0.3630240770374925,LOW
3013TB,0.34371755747983795,LOW
3025JD,0.018230771233260164,LOW
3025KG,0.02128998246056218,LOW
3025NJ,0.013590111896755226,LOW
3025PK,0.015660995569421195,LOW
3025QM,0.03052441022808092,LOW
3025RN,0.017778663829332107,LOW
3025UR,0.0058102299511317195,LOW
3025VS,0.013793642946719946,LOW
3025WT,0.003968966767764514,LOW
3039BP,0.14806499528738362,LOW
3065KM,0.04538394504058865,LOW
30NAVQ,0.37757116302904253,LOW
30S0SV,0.13949818345876053,LOW
30T0QJ,0.36590274399582495,LOW
30T0RK,0.30969316269767605,LOW
30XPHC,0.6775428483079434,LOW
31006B,0.12175995599681018,LOW
31006K,0.5161165382025577,LOW
31006S,0.13989723564819198,LOW
31008M,0.041465548649297655,LOW
31008T,0.052564014735696545,LOW
3100AC,0.08447450896490691,LOW
3100AM,0.3025505509186113,LOW
3100AT,0.05363120282298944,LOW
3100BN,0.2638638814799647,LOW
3100BU,0.19485866512257952,LOW
3100CG,0.20082573505150564,LOW
3100CP,0.1252365293910833,LOW
3100CV,0.12523901367393406,LOW
3100DA,0.005083344122929289,LOW
3100DH,0.17417176755237493,LOW
3100GJ,0.14181638738265795,LOW
3100GR,0.4819940702923235,LOW
3100HK,0.24168934628077252,LOW
3100HS,0.25067430722328865,LOW
3100JN,0.9552699831496472,HIGH
3100JU,0.12314016601234995,LOW
3100KP,0.04561130253551514,LOW
3100KV,0.6282117645979564,LOW
3100MA,0.33900854761877863,LOW
3100MQ,0.007744512723199661,LOW
3100NB,0.09902962591194801,LOW
3100NR,0.6234693852057674,LOW
3100PC,0.18116603958438646,LOW
3100PS,0.8426172122069323,LOW
3100QD,0.01751964271041045,LOW
3100QM,0.011424339038075701,LOW
3100QT,0.6026377298694614,LOW
3100RG,0.05010139601384931,LOW
3100RN,0.04838151365663169,LOW
3100SH,0.17934566199959007,LOW
3100SP,0.1314628935721178,LOW
3100SV,0.1358743067304615,LOW
3100TA,0.27120750165987484,LOW
3100TJ,0.598992590811792,LOW
3100UB,0.6017081798275853,LOW
3100UK,0.02615646270397288,LOW
3100UR,0.19267238681214696,LOW
3100VC,0.7453823780132693,LOW
3100VM,0.7034375039027884,LOW
3100VS,0.08522370504664492,LOW
3100WD,0.053922593434418985,LOW
3100WN,0.09095763846332477,LOW
3100WT,0.14792966182800404,LOW
3100XG,0.16289512573819206,LOW
3100XU,0.9096258540992304,MEDIUM
3100YH,0.21513532918532122,LOW
3100YQ,0.5441124626417156,LOW
3100YV,0.12443395355684668,LOW
3100ZA,0.08394658860194905,LOW
3100ZJ,0.29740460955259307,LOW
3100ZR,0.8356498218415462,LOW
31016A,0.09632073436838946,LOW
31018K,0.019298286981693464,LOW
3101AB,0.545212784730947,LOW
3101CD,0.02208028814270644,LOW
3101DG,0.027474899317289213,LOW
3101HJ,0.021103108684951966,LOW
3101JM,0.08099491674072416,LOW
3101KN,0.7437361382430671,LOW
3101MP,0.24573206111447776,LOW
3101NQ,0.12981560000551068,LOW
3120DK,0.1774463550783666,LOW
3123AV,0.01523989907194881,LOW
3123VP,0.04607938961651834,LOW
31256C,0.006713568409805778,LOW
31256T,0.01909612759138803,LOW
31258N,0.02916109546481543,LOW
3125DA,0.02959170034740055,LOW
3125GC,0.015245235622251599,LOW
3125JH,0.0012945125331290898,LOW
3125JP,0.030697281293649785,LOW
3125KA,0.034885755794027175,LOW
3125KJ,0.04724526184717448,LOW
3125KQ,0.01855286477825225,LOW
3125NS,0.03099986831352469,LOW
3125QG,0.0038641612299525363,LOW
3125RH,0.026472145671808903,LOW
3125TR,0.01977356517135835,LOW
3125US,0.019128199146267826,LOW
3125VD,0.03664519839868139,LOW
3125WP,0.057094030301824625,LOW
3125XQ,0.009153397101564636,LOW
3125YJ,0.04631026091718117,LOW
3125YR,0.012667428741745179,LOW
3130BK,0.4650419377586912,LOW
3130WB,0.45726314553502795,LOW
3130ZG,0.6891662854791849,LOW
3135VM,0.06816239950787667,LOW
3140XB,0.2895008409241692,LOW
3140YC,0.22830583396772838,LOW
31JQYB,0.21229093575146826,LOW
31S0NH,0.1486439976117048,LOW
31S0TV,0.16806128782374755,LOW
31S0UA,0.10980963310672173,LOW
31S0VB,0.16828457725169602,LOW
31S0WC,0.29096754595071356,LOW
31T0HC,0.3372358356745685,LOW
31T16A,0.38237966855339994,LOW
32006H,0.1398175120735591,LOW
32006Q,0.009733700169545017,LOW
32008R,0.010396715732393822,LOW
3200AJ,0.13248762446123308,LOW
3200AR,0.043139099662732716,LOW
3200BK,0.0165656747368294,LOW
3200BS,0.0626619726779485,LOW
3200CM,0.15832447361065485,LOW
3200CT,0.031807020453771706,LOW
3200DN,0.12462285574446458,LOW
3200DU,0.0705239745025126,LOW
3200GP,0.008045231728249475,LOW
3200GV,0.7740661985169194,LOW
3200HA,0.034862600333657796,LOW
3200HQ,0.02226215855467345,LOW
3200JC,0.0021423861572120876,LOW
3200JS,0.07201215337117259,LOW
3200KD,0.13557605774924367,LOW
3200KT,0.17370603145700053,LOW
3200MU,0.29785748092393405,LOW
3200PA,0.04227161513409294,LOW
3200RC,0.12394912818152932,LOW
3200TG,0.08808384500517054,LOW
3200UH,0.29038630109245606,LOW
3200WK,0.191869464257694,LOW
3200XC,0.011027341131139842,LOW
3200XM,0.051382387628994795,LOW
3200YD,0.01028499104922406,LOW
3200YN,0.14673099063395198,LOW
3200ZG,0.5146422020306074,LOW
3200ZP,0.058213016739608374,LOW
32136D,0.1528169399570608,LOW
3213AG,0.021459896068727596,LOW
3213VU,0.021942724306596353,LOW
3213WV,0.005512521663344754,LOW
3213XA,0.026682295796762626,LOW
3213YB,0.0237655791784805,LOW
3213ZC,0.03516907103784378,LOW
32256S,0.024138217579242865,LOW
32258D,0.019105646829624835,LOW
32258T,0.03132952067453946,LOW
3225BN,0.03088351718981488,LOW
3225BU,0.11357242369024177,LOW
3225DA,0.025933052571599557,LOW
3225HS,0.01514949574424041,LOW
3225QD,0.012704954403528304,LOW
3225VM,0.023927305306692695,LOW
3225YQ,0.019210709076366607,LOW
3225ZJ,0.05097535482475432,LOW
3230NG,0.03253874284701167,LOW
3230SM,0.41333411947370025,LOW
32VJUD,0.1961903767584694,LOW
33006D,0.07039954397931902,LOW
33006T,0.013615892550496327,LOW
33008G,0.5117890166246397,LOW
33008P,0.19003965040384682,LOW
3300AG,0.3272940588252668,LOW
3300AU,0.379002701873779,LOW
3300BH,0.3821351506287015,LOW
3300BV,0.04009660180577809,LOW
3300CA,0.5255269662960704,LOW
3300CJ,0.014651114748649791,LOW
3300DB,0.15018243673838605,LOW
3300DK,0.5300404440443189,LOW
3300GC,0.09648246878178897,LOW
3300GM,0.11065768499371437,LOW
3300HD,0.0806396256503193,LOW
3300HN,0.04157655064789865,LOW
3300JH,0.12690024089765742,LOW
3300JQ,0.6648951124519592,LOW
3300KJ,0.90986319292071,MEDIUM
3300KR,0.4053566197970585,LOW
3300MK,0.10722127901753033,LOW
3300MS,0.7666830134041515,LOW
3300NM,0.007039207294701642,LOW
3300NT,0.01895168031595631,LOW
3300PD,0.15937674800023338,LOW
3300PN,0.04373902541121449,LOW
3300PU,0.2450270707496207,LOW
3300QG,0.028818168999166553,LOW
3300QP,0.1287656644788539,LOW
3300QV,0.20871414060776733,LOW
3300RA,0.15337049067225952,LOW
3300RH,0.1773774077005887,LOW
3300RQ,0.13180840562474014,LOW
3300SB,0.2079076019377986,LOW
3300SJ,0.05826154127546596,LOW
3300SR,0.034442422543674626,LOW
3300TC,0.024435973684142697,LOW
3300TS,0.4157139417461855,LOW
3300UD,0.0739318453413585,LOW
3300UM,0.14537422669911554,LOW
3300UT,0.09626116830891207,LOW
3300VG,0.4194459454316341,LOW
3300VN,0.22498534188846353,LOW
3300VU,0.5530027381867448,LOW
3300WP,0.006362618646080749,LOW
3300WV,0.013263202427085787,LOW
3300XA,0.05386964240269885,LOW
3300XJ,0.32318736986412994,LOW
3300XQ,0.27022416420253575,LOW
3300YK,0.0789833374625223,LOW
3300YR,0.13576362165849218,LOW
3300ZS,0.15297754675493944,LOW
33016H,0.21229093575146826,LOW
33016Q,0.1865212171072891,LOW
33016V,0.2557306501925521,LOW
33018J,0.2210794849533473,LOW
33018R,0.0839132287925282,LOW
3301AA,0.26303164753147956,LOW
3301AJ,0.2168887929127431,LOW
3301AR,0.09836864435984556,LOW
3301BB,0.6602997667826868,LOW
3301BK,0.06939112320504079,LOW
3301CC,0.11546719130128412,LOW
3301CM,0.7952539168312069,LOW
3301DD,0.7378833700855961,LOW
3301GG,0.013669945498110701,LOW
3301GP,0.18966237604090444,LOW
3301HH,0.04838151365663169,LOW
3301HQ,0.1558969556740625,LOW
3301JK,0.02384424413230659,LOW
3301JS,0.11999740651457344,LOW
3301KM,0.013155683606022185,LOW
3301KT,0.6810576308361685,LOW
3301MU,0.6118985756623794,LOW
3301NG,0.1446980917483766,LOW
3301NP,0.21576548546154312,LOW
3301NV,0.27049005006937205,LOW
3301PH,0.11086048465778563,LOW
3301PQ,0.07506758160644783,LOW
3301QB,0.8166096653752714,LOW
3301QJ,0.4367412276086665,LOW
3301RC,0.5565467955651263,LOW
3301RK,0.32365283604482364,LOW
3301SD,0.15818992641783985,LOW
3301SM,0.2527965921171568,LOW
3301ST,0.08761310327804249,LOW
3301TG,0.14742649573742722,LOW
3301TN,0.05088453938468516,LOW
3301TU,0.29766012958724364,LOW
3301UH,0.24425958721346014,LOW
3301UP,0.8491049989822581,LOW
3301UV,0.04512195158506456,LOW
3301VA,0.162583697716387,LOW
3301VQ,0.012418044544772865,LOW
3301WB,0.2142404093087384,LOW
3301WK,0.6574511695261741,LOW
3301WR,0.04753913181090122,LOW
3301XC,0.18204301364643705,LOW
3301XM,0.1842709584458791,LOW
3301YD,0.14751784876183846,LOW
3301YN,0.060786014056335096,LOW
3301YT,0.08818253737204627,LOW
3301ZP,0.24182106075933588,LOW
3301ZU,0.056134895642982706,LOW
33026N,0.2796952606905921,LOW
33026U,0.5337466514688137,LOW
33028H,0.01385130918613027,LOW
33028V,0.15803434532654304,LOW
3302AP,0.22809515058446841,LOW
3302BA,0.2906428399494683,LOW
3302BQ,0.8368267594302397,LOW
3302CB,0.062184975229570304,LOW
3302CR,0.0433619743663506,LOW
3302DC,0.3452109727866901,LOW
3302DS,0.057717811234106,LOW
3302GD,0.1549368012848493,LOW
3302GT,0.020750682311855548,LOW
3302HG,0.08115156542832086,LOW
3302HU,0.012527290740136256,LOW
3302JA,0.01365743681769861,LOW
3302JJ,0.09882505462175994,LOW
3302KB,0.03542578314485069,LOW
3302MC,0.41362267680660963,LOW
3302MM,0.15134891853219767,LOW
3302ND,0.8202610329750878,LOW
3302NN,0.17332296508171394,LOW
3302PG,0.15645693411803066,LOW
3302PP,0.120535350552865,LOW
3302QH,0.8453418835668157,LOW
3302QQ,0.3984977118963794,LOW
3302QV,0.05398546433334122,LOW
3302RA,0.012032238283208886,LOW
3302RJ,0.04458672203312948,LOW
3302RR,0.18419848051889834,LOW
3302SB,0.2993514753213743,LOW
3302SK,0.0461421574792522,LOW
3302SS,0.04506469388932327,LOW
3302TC,0.09750890516004976,LOW
3302TM,0.562487380094835,LOW
3302TT,0.0730630247510737,LOW
3302UD,0.1030460721048845,LOW
3302UN,0.21961602391103469,LOW
3302UU,0.5284239301195468,LOW
3302VG,0.7384840615523206,LOW
3302VP,0.0507505556938569,LOW
3302WH,0.16397288681950847,LOW
3302WQ,0.4504255993799013,LOW
3302XJ,0.2211359958926288,LOW
3302XR,0.059691704982161406,LOW
3302YK,0.26435063074115617,LOW
3302YS,0.3212209833343471,LOW
3302ZM,0.2831979214038225,LOW
3302ZT,0.27129836675285945,LOW
33036V,0.3988680356137904,LOW
33038A,0.5599898118796099,LOW
3303BR,0.06676287716082711,LOW
3303CS,0.04952575181237893,LOW
3303DT,0.0165529603234181,LOW
3303GU,0.6429035277893294,LOW
3303HV,0.031607102043300105,LOW
3303JB,0.08680697772301649,LOW
3303KC,0.5926099982854498,LOW
3303MD,0.008478518380173536,LOW
3303NG,0.7917938940103908,LOW
3303PH,0.03187242110186514,LOW
3303RK,0.09360021401583482,LOW
3303SM,0.19605608673636932,LOW
3303TN,0.1467327236703399,LOW
3303UP,0.010583440152167741,LOW
3303VQ,0.0857093168030261,LOW
3303WR,0.11465191711089377,LOW
3303XS,0.2173169721334157,LOW
3303YT,0.5705484117727455,LOW
3304NA,0.4072826926539038,LOW
3304RD,0.18195313862800938,LOW
3304TH,0.29718035876680826,LOW
3304UJ,0.022613509224229587,LOW
33138S,0.02366337730078432,LOW
3313DP,0.045987775315591534,LOW
3313GQ,0.1282544178957438,LOW
3313HR,0.08676079649319153,LOW
3313JT,0.30183953107608147,LOW
3313KU,0.19233026146322754,LOW
3313MV,0.10940747235709417,LOW
3313NA,0.04447542866370101,LOW
3313PB,0.07612841083989706,LOW
3313QC,0.013823272103215559,LOW
3313RD,0.025921688955638615,LOW
3318HQ,0.5439663649848847,LOW
3318YN,0.010456919467339013,LOW
3323AB,0.02544360958720143,LOW
3323GH,0.024496146690115947,LOW
3323KU,0.01701527681971381,LOW
3323PB,0.0492465483080657,LOW
3323RD,0.04607938961651834,LOW
3323SG,0.025039504854105298,LOW
3323SU,0.007868010680736236,LOW
3323VB,0.011594513047674743,LOW
3323WC,0.028358347310070125,LOW
3323YG,0.027001486331357186,LOW
3323ZH,0.01631033520079395,LOW
33256U,0.034783606937791964,LOW
33258P,0.02199803447688306,LOW
3325AP,0.014137622500838339,LOW
3325BA,0.023565081071623972,LOW
3325CR,0.17949398533231561,LOW
3325DK,0.060528296378412914,LOW
3325GT,0.010831279607179656,LOW
3325HG,0.038594043695981524,LOW
3325JQ,0.21999116212220246,LOW
3325KK,0.01732754619637616,LOW
3325NU,0.02164234072681294,LOW
3325RA,0.009770652345646634,LOW
3325RJ,0.013976333997042178,LOW
3325SS,0.03643450941925355,LOW
3325TC,0.012805682807765601,LOW
3325TM,0.01703485021015892,LOW
3325VP,0.0022285110522759824,LOW
3325WQ,0.011972053455185337,LOW
3325XB,0.04636683942519464,LOW
3325ZM,0.017145514862958084,LOW
33266H,0.04417289433918284,LOW
33268J,0.04722935116577453,LOW
3326CT,0.023267302563443483,LOW
3326HA,0.040534514274235205,LOW
3326NH,0.0783066431891867,LOW
3326NV,0.037135144233018474,LOW
3326TU,0.0278540308760741,LOW
3326UH,0.018358060315653874,LOW
3326WS,0.008705069279684102,LOW
3326XM,0.18152523543417926,LOW
3335JA,0.07246793575776284,LOW
3335KB,0.011912565944466963,LOW
3335QH,0.011544775335173315,LOW
3335QV,0.04904671272311992,LOW
3335SK,0.014747292593140136,LOW
3335WH,0.015198457215235064,LOW
3335ZM,0.009018497176115598,LOW
3338WQ,0.21235058698060985,LOW
3340UH,0.013115871333797696,LOW
33S0KB,0.17370603145700053,LOW
33S16D,0.09951341625158906,LOW
33S16N,0.17370603145700053,LOW
33S18P,0.3278034035782891,LOW
33S1CJ,0.39371690319481223,LOW
33S1RA,0.0681713268826207,LOW
33S1VG,0.379056613286708,LOW
33S1VU,0.4090797432969853,LOW
33S1WV,0.23431159362001397,LOW
33S2CP,0.24460962226227825,LOW
33S2DQ,0.20082219532327253,LOW
33S2KV,0.1985621298441727,LOW
33S2TJ,0.18488507053194483,LOW
33S2UK,0.7728759160240598,LOW
33S2WN,0.7543184655972638,LOW
33S2YH,0.29780279025124257,LOW
33S2YQ,0.15499355462672762,LOW
33S2ZJ,0.8082093883031292,LOW
33S3JM,0.3495051887764674,LOW
33S3KN,0.32093233188830217,LOW
33S3QS,0.369887963035605,LOW
33S3RT,0.19944727660888553,LOW
33T08B,0.33578667248292166,LOW
33T0CT,0.15735841621381053,LOW
33T0DU,0.04538394504058865,LOW
33T0HA,0.150063629372687,LOW
